"","age","75%","80%","90%","95%","97.5%","99%","99.5%"
"80",34,6.36211888781803,6.63908209759726,7.36811599570129,7.9701647719919,8.49235229949465,9.09950815066807,9.51293820047544
"23",35,6.41463453445497,6.6930748305418,7.42599677568833,8.03125636833494,8.55622880018469,9.16662270450988,9.58225763873568
"214",36,6.46458025883984,6.74441469680676,7.48100635927843,8.08929646783202,8.61689742027817,9.23034754784881,9.64806355322981
"56",37,6.51256738465496,6.79373163878367,7.53382369779163,8.14500449422226,8.67511268730197,9.2914780239513,9.71117907984656
"54",38,6.55921192225902,6.84165983807056,7.585130803906,8.1991019599152,8.7316303737919,9.35080974015399,9.77242695059516
"18",39,6.60463890354056,6.88832860236006,7.6350682402607,8.25173872207913,8.78660839853413,9.40850998861602,9.83198084023661
"7",40,6.64837779586736,6.93325542235555,7.68312197209281,8.3023747116769,8.83948411164124,9.46398986433154,9.88923396589253
"57",41,6.68991360564307,6.97591240528892,7.72873015290632,8.35042004263795,8.88964330689338,9.51660688365134,9.94352458899091
"42",42,6.72872166896599,7.01576198808671,7.77132126589982,8.3952751585863,8.9364621077653,9.56570889262074,9.99418130065426
"119",43,6.76436308690468,7.05235486663302,7.81041861800499,8.43644074818398,8.97942158494324,9.61075415178952,10.040646829348
"109",44,6.79682967812893,7.08568397769048,7.84601808907417,8.4739151217376,9.01852215679044,9.6517455305923,10.0829257135126
"163",45,6.82624430990556,7.11587663245066,7.87825868777955,8.50784694790074,9.05392087055371,9.68884981820123,10.1211913758799
"20",46,6.85273671034483,7.14306700326826,7.90728628479798,8.53839175802663,9.08578163678229,9.72224066779173,10.1556241036625
"75",47,6.87643849660398,7.16739103760919,7.93324822601112,8.56570631100535,9.11426937874729,9.75209249549228,10.186404776951
"30",48,6.8973673654328,7.18886763954154,7.95616659343975,8.5898153132659,9.13941107916041,9.77843493068516,10.2135648273227
"43",49,6.91541319486457,7.20738446380318,7.97592318957244,8.61059573440836,9.16107951581175,9.80113587727546,10.2369688399127
"27",50,6.93046165626467,7.2228247828333,7.99239497229674,8.62791931765454,9.17914190897827,9.82005729663929,10.2564751951589
"52",51,6.94240132175417,7.2350747698268,8.00546180025592,8.64166070698197,9.19346837969263,9.83506405090846,10.2719451742548
"5",52,6.95116183090883,7.24406264403543,8.01504815406665,8.65174129557797,9.20397764325766,9.84607174176634,10.2832922587299
"29",53,6.95683903414695,7.24988704229494,8.02126000508683,8.65827311177539,9.21078698152865,9.85320375942344,10.290643998151
"3",54,6.95957679659752,7.25269574629695,8.02425544434449,8.66142276023025,9.21407038346425,9.85664267868599,10.2941888136774
"4",55,6.95952293782435,7.25264049218243,8.02419651735531,8.66136080011779,9.21400579256969,9.85657502893869,10.2941190810685
"16",56,6.95682995909148,7.24987773203964,8.02125007572888,8.6582626711518,9.21077609745837,9.85319235975053,10.2906322473893
"40",57,6.95168530130763,7.24459969151045,8.01562093967747,8.65234359435817,9.20460554031088,9.84672940234402,10.2839701861556
"2",58,6.94431165277483,7.23703470405786,8.00755230208786,8.64385903379234,9.19576022859142,9.8374646394462,10.2744198067703
"129",59,6.93493454255358,7.22741398345587,7.99729034026965,8.63306752390986,9.18450941473679,9.82567978546331,10.2622713093565
"49",60,6.92378015917046,7.21596940294461,7.98508189099863,8.62022825863253,9.17112301065009,9.81165721426803,10.2478155535038
"82",61,6.91103708968958,7.20289425162709,7.97113262027715,8.60555712501982,9.15582576863353,9.7956319859231,10.2312946181284
"98",62,6.89674337454517,7.18822734127855,7.95548337023578,8.58909664190479,9.1386616618095,9.77764976447657,10.2127553186788
"14",63,6.88090031759448,7.17196976442259,7.93813467711705,8.57084688614343,9.11963036858472,9.75770976505174,10.1921965548152
"95",64,6.86351029288385,7.15412368377196,7.91908814735277,8.55080900478115,9.0987326375554,9.73581227296153,10.1696182963873
"260",65,6.84457714258831,7.13469274052331,7.89834689311607,8.52898567311437,9.07597076509252,9.71195914399423,10.1450220991779
"91",66,6.82411431419442,7.11369040645254,7.8759244501183,8.50539047965338,9.05135838550163,9.68616406570226,10.1184216869969
"48",67,6.80214446695881,7.09113958343044,7.85184435884908,8.48004749227028,9.02492002408047,9.65845209523951,10.0898424791543
